"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"254","""If streaming was the television story of the decade, then close behind was the explosion of global content that ca… https://t.co/7xEHoB0QAy",FALSE,435,NA,2020-01-01 12:31:48,TRUE,NA,"1212350710597206017",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",84,FALSE,FALSE,NA,NA
"255","Robert Durst, who was profiled in the HBO series ""The Jinx,"" has long denied writing a note that led police to find… https://t.co/P5Tgavy160",FALSE,232,NA,2020-01-01 12:00:09,TRUE,NA,"1212342746402480129",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",67,FALSE,FALSE,NA,NA
"256","The last decade at the NYT Crossword included a dizzying number of changes and additions. @DebAmlen, our crossword… https://t.co/bJNvRGWGUU",FALSE,114,NA,2020-01-01 11:31:32,TRUE,NA,"1212335543008333824",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",41,FALSE,FALSE,NA,NA
"257","Dax Shepard’s interview podcast, “Armchair Expert,” is among the most downloaded podcasts. Is the actor the next Ho… https://t.co/QSAsFSKKWQ",FALSE,199,NA,2020-01-01 11:01:04,TRUE,NA,"1212327876135202816",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",35,FALSE,FALSE,NA,NA
"258","Here are some new laws taking effect around the U.S. today:
–Texas will require gunshot wound kits in schools
–Illi… https://t.co/Lu36aJUbHJ",FALSE,539,NA,2020-01-01 10:30:06,TRUE,NA,"1212320083319627776",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",214,FALSE,FALSE,NA,NA
"259","“The novel beamed me a powerful message that stories were about what we shared with other people, families, sisters… https://t.co/jXgPp9ODoH",FALSE,495,NA,2020-01-01 10:03:16,TRUE,NA,"1212313330678935553",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",137,FALSE,FALSE,NA,NA
"260","Scholars had been searching for the manuscript for the first part of “Huckleberry Finn” for decades. Barbara Testa… https://t.co/hN8OSPRiTd",FALSE,427,NA,2020-01-01 09:33:13,TRUE,NA,"1212305768717967361",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",86,FALSE,FALSE,NA,NA
"261","“I’ve caved all over the world. I’ve been here for 28 years. These are easily the best caves in the world. Just inc… https://t.co/KIEQNPy6iL",FALSE,623,NA,2020-01-01 09:01:53,TRUE,NA,"1212297884789616641",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",122,FALSE,FALSE,NA,NA
"262","A new California law governing freelancers intended to protect part-timers workers is set to take effect on Wednesd… https://t.co/VIWzagbNzS",FALSE,308,NA,2020-01-01 08:30:07,TRUE,NA,"1212289890223824896",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",128,FALSE,FALSE,NA,NA
"263","Book directly, organize your points, and make sure you understand those basic economy tickets. Here's how to travel… https://t.co/EjnLPZmRlK",FALSE,241,NA,2020-01-01 08:06:18,TRUE,NA,"1212283894168461313",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",50,FALSE,FALSE,NA,NA
"264","For half the year, Svalbard, the northernmost inhabited place in the world, is lit by the midnight sun. The other h… https://t.co/OfVxXLwjd6",FALSE,823,NA,2020-01-01 07:34:39,TRUE,NA,"1212275930925850624",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",168,FALSE,FALSE,NA,NA
"265","“Whenever I felt despondent about the distance, he said to imagine the space within the ornament’s swirly iridescen… https://t.co/FRwprVxx0p",FALSE,147,NA,2020-01-01 07:12:16,TRUE,NA,"1212270299510693889",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",28,FALSE,FALSE,NA,NA
"266","Freya and Theo, Arya and Kylo: Here are some of the baby names and the trends that have defined the past decade fro… https://t.co/LG2zEyNImA",FALSE,152,NA,2020-01-01 06:51:16,TRUE,NA,"1212265010916941826",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",28,FALSE,FALSE,NA,NA
"267","While you might think you’re not eating much sugar, chances are you’re eating a lot more than you realize. Our 7-da… https://t.co/Qh2eOb7pKQ",FALSE,864,NA,2020-01-01 06:24:27,TRUE,NA,"1212258264362160128",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",240,FALSE,FALSE,NA,NA
"268","A court in France ruled against a celebrity chef who they said offered no “proof showing the existence of any damag… https://t.co/7mPhRoOH36",FALSE,114,NA,2020-01-01 06:00:03,TRUE,NA,"1212252123586584576",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",25,FALSE,FALSE,NA,NA
"269","Our photo editors pored over 10 years of images, of moments both fresh and faded, to tell the story of the last dec… https://t.co/S350PqhsiO",FALSE,1033,NA,2020-01-01 05:31:16,TRUE,NA,"1212244881848119296",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",451,FALSE,FALSE,NA,NA
"270","What’s the legacy of Y2K? Maybe a bunch of very nervous 30-year-olds. https://t.co/24YPGA6Jhj",FALSE,369,NA,2020-01-01 05:01:07,FALSE,NA,"1212237290749276162",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",79,FALSE,FALSE,NA,NA
"271","Here are 8 simple ways to be a little kinder to yourself in 2020 — you deserve it https://t.co/pebrNk0RWL",FALSE,2006,NA,2020-01-01 04:33:00,FALSE,NA,"1212230216195682305",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",648,FALSE,FALSE,NA,NA
"272","Here are the most-read stories we published in 2019. Choose “no politics” if you’re looking for a break from politi… https://t.co/5VSvIhkIXd",FALSE,238,NA,2020-01-01 04:00:08,TRUE,NA,"1212221945577644032",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",60,FALSE,FALSE,NA,NA
"273","“This town is a slow-motion Chernobyl."" A New York Times analysis of 15 years of efforts to clean up Mexico’s most… https://t.co/2pZC4wVU95",FALSE,272,NA,2020-01-01 03:30:06,TRUE,NA,"1212214385835433984",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",107,FALSE,FALSE,NA,NA
"274","Julia Alvarez, Virginia Kantra, Anna Quindlen, Sonia Sanchez and Jennifer Weiner talk about how “Little Women,” now… https://t.co/3LeyF18xQI",FALSE,341,NA,2020-01-01 02:56:08,TRUE,NA,"1212205838586273792",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",83,FALSE,FALSE,NA,NA
"275","The population in the U.S. grew at its slowest rate in decades in 2019, new Census Bureau estimates show. The growt… https://t.co/n6Ec7cma8J",FALSE,330,NA,2020-01-01 02:30:06,TRUE,NA,"1212199289339944962",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",134,FALSE,FALSE,NA,NA
"276","Here are the 10 most influential films of the decade, selected by The New York Times's co-chief film critics https://t.co/OC14BhFbWb",FALSE,689,NA,2020-01-01 01:56:23,FALSE,NA,"1212190802073604098",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",178,FALSE,FALSE,NA,NA
"277","Gracie Gold's Olympic figure skating career was derailed by mental health struggles. Now, she's planning her comeba… https://t.co/rSRMmGYG8e",FALSE,190,NA,2020-01-01 01:30:10,TRUE,NA,"1212184206350176256",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",48,FALSE,FALSE,NA,NA
"278","Breaking News: The Trump administration is expected to ban many flavored e-cigarette cartridges popular with teenag… https://t.co/yYgZiMwJOX",FALSE,191,NA,2020-01-01 01:29:32,TRUE,NA,"1212184044965900288",NA,"<a href=""http://www.nytimes.com/twitter"" rel=""nofollow"">The New York Times</a>","nytimes",74,FALSE,FALSE,NA,NA
"279","Breaking News: After protests at the Baghdad embassy, about 750 U.S. troops will deploy to the region as a “precaut… https://t.co/WWOBUy2jaS",FALSE,235,NA,2020-01-01 01:20:26,TRUE,NA,"1212181756679462912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nytimes",114,FALSE,FALSE,NA,NA
"280","New York City’s transformation during the past 10 years has been profound. As we look back at the past decade, the… https://t.co/9utENsxRGi",FALSE,228,NA,2020-01-01 01:01:27,TRUE,NA,"1212176977244938240",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",58,FALSE,FALSE,NA,NA
"281","Since Navy SEAL Chief Petty Officer Edward Gallagher was acquitted of charges that he killed a wounded captive with… https://t.co/DlcMh2C5d6",FALSE,203,NA,2020-01-01 00:30:06,TRUE,NA,"1212169087679381506",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",96,FALSE,FALSE,NA,NA
"282","Here are some of our best photographs and illustrations about the business world in 2019 https://t.co/5dfIljAyOo",FALSE,64,NA,2020-01-01 00:00:13,FALSE,NA,"1212161569599238144",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",27,FALSE,FALSE,NA,NA
"283","In Shanghai, revelers welcomed in the new year with a drone display forming various shapes and patterns against the… https://t.co/0cUSMI9WIa",FALSE,35563,NA,2019-12-31 23:40:09,TRUE,NA,"1212156518193340416",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",11979,FALSE,FALSE,NA,NA
"284","President Trump warned that Iran would “be held fully responsible” for the attack by Iraqi demonstrators on the U.S… https://t.co/BFltCv0Mkc",FALSE,246,NA,2019-12-31 23:20:09,TRUE,NA,"1212151486995685376",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",82,FALSE,FALSE,NA,NA
"285","Breaking News: Kim Jong-un <U+200B>said North Korea no longer felt bound by its self-imposed moratorium on testing nuclear… https://t.co/0ldN68udVl",FALSE,1426,NA,2019-12-31 23:03:04,TRUE,NA,"1212147186546466816",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",817,FALSE,FALSE,NA,NA
"286","There were cameras on his doorstep and police watching his every move. Now, the authorities in Japan are trying to… https://t.co/8xhE6blK7r",FALSE,225,NA,2019-12-31 23:00:22,TRUE,NA,"1212146505198571520",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",117,FALSE,FALSE,NA,NA
"287","On January 1, New York will abolish cash bail for nonviolent defendants. The change would have meant, in New York C… https://t.co/hgQsrnDyus",FALSE,305,NA,2019-12-31 22:40:03,TRUE,NA,"1212141392727810048",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",68,FALSE,FALSE,NA,NA
"288","Months after Hurricane Florence ravaged North Carolina, volunteers are helping provide assistance to areas facing f… https://t.co/AVcrNg1ocB",FALSE,116,NA,2019-12-31 22:30:07,TRUE,NA,"1212138895783149573",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",27,FALSE,FALSE,NA,NA
"289","This extremely flexible stew can use up much of what you’ve got on hand. It's vegetarian by nature, too. https://t.co/gXvmHTIcja",FALSE,237,NA,2019-12-31 22:20:05,FALSE,NA,"1212136371013459969",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",36,FALSE,FALSE,NA,NA
"290","For more than a century, the Sasakis have gathered in Washington State to make osechi — food that's at the heart of… https://t.co/0wyrHofPtY",FALSE,187,NA,2019-12-31 22:00:12,TRUE,NA,"1212131366093172738",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",48,FALSE,FALSE,NA,NA
"291","People have been making their way to Midtown Manhattan for the midnight revel in Times Square since 1904. We look b… https://t.co/VWzU7I3NHR",FALSE,220,NA,2019-12-31 21:40:06,TRUE,NA,"1212126308542668800",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",59,FALSE,FALSE,NA,NA
"292","Carlos Ghosn fled Japan — where the auto executive was awaiting trial on financial crimes charges — and the authori… https://t.co/nWjIJLbdhR",FALSE,143,NA,2019-12-31 21:30:05,TRUE,NA,"1212123785316503553",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",66,FALSE,FALSE,NA,NA
"293","In Opinion

""The handful of congresswomen who have never fully embraced President Trump and Trumpism are the party’… https://t.co/6cqC45wjgJ",FALSE,170,NA,2019-12-31 21:15:09,TRUE,NA,"1212120028881010688",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",58,FALSE,FALSE,NA,NA
"294","A 2nd Republican in the U.S. Senate has raised concerns about how Majority Leader Mitch McConnell said he'll conduc… https://t.co/GjzgmkAT0I",FALSE,649,NA,2019-12-31 21:00:05,TRUE,NA,"1212116235019857923",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",154,FALSE,FALSE,NA,NA
"295","It's already 2020 in some parts of the world. Here's what New Year's Eve looks like from the Philippines and Singap… https://t.co/NzhJdEIRtB",FALSE,313,NA,2019-12-31 20:45:02,TRUE,NA,"1212112449362681857",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",111,FALSE,FALSE,NA,NA
"296","Exactly one year after she entered the U.S. presidential race — and after a 2019 in which she surged to the front o… https://t.co/TcwAeRabGU",FALSE,262,NA,2019-12-31 20:30:05,TRUE,NA,"1212108685444616192",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",60,FALSE,FALSE,NA,NA
"297","Facts facts facts facts facts facts
Facts facts facts facts facts
Facts facts facts facts facts https://t.co/ePq7uT6zfB",FALSE,428,NA,2019-12-31 20:20:08,FALSE,NA,"1212106182233612289",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",114,FALSE,FALSE,NA,NA
"298","Robert Durst, who was profiled in the HBO series ""The Jinx,"" has long denied writing a note that led police to find… https://t.co/qB8ntAkYsF",FALSE,209,NA,2019-12-31 20:10:04,TRUE,NA,"1212103648173580289",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",71,FALSE,FALSE,NA,NA
"299","Reducing your meat and dairy intake can help mitigate climate change. Melissa Clark’s personal guide to eating less… https://t.co/s0EpkwE7e2",FALSE,428,NA,2019-12-31 20:00:02,TRUE,NA,"1212101124985098240",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",118,FALSE,FALSE,NA,NA
"300","For 16 years, the NFL has tried to increase diversity among the league's head coaches and executives. This year, it… https://t.co/43044l159q",FALSE,267,NA,2019-12-31 19:40:04,TRUE,NA,"1212096099424591872",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",137,FALSE,FALSE,NA,NA
"301","There are many ways people try to ensure good luck in the new year. In one city in northeastern Scotland, residents… https://t.co/60JqCZmBsB",FALSE,177,NA,2019-12-31 19:20:02,TRUE,NA,"1212091059704123392",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",53,FALSE,FALSE,NA,NA
"302","A new California law governing freelancers intended to protect part-timers workers is set to take effect on Wednesd… https://t.co/okgLLOv5jd",FALSE,198,NA,2019-12-31 19:00:08,TRUE,NA,"1212086050480414720",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",82,FALSE,FALSE,NA,NA
"303","During a bachelor-party trip to Nashville in 2018, a white New York City police officer kicked in a black woman’s d… https://t.co/YMGldRwzj8",FALSE,7588,NA,2019-12-31 18:40:05,TRUE,NA,"1212081004833366016",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",3295,FALSE,FALSE,NA,NA
"304","About 30 correctional officer trainees in West Virginia will be terminated after a photograph captured them raising… https://t.co/vCwjytJJcU",FALSE,710,NA,2019-12-31 18:20:07,TRUE,NA,"1212075980111667200",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",183,FALSE,FALSE,NA,NA
"305","Critic's Notebook: The 2010s were the most important decade for black film in America, @law_writes says. These are… https://t.co/k7gW6RCCP3",FALSE,238,NA,2019-12-31 18:00:07,TRUE,NA,"1212070945722159104",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",61,FALSE,FALSE,NA,NA
"306","This was the scene as protesters attacked the U.S. embassy in Baghdad, the largest American embassy in the world. A… https://t.co/NLgMcCC3w4",FALSE,526,NA,2019-12-31 17:35:08,TRUE,NA,"1212064658162626560",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",351,FALSE,FALSE,NA,NA
"307","President Trump said he would hold a signing ceremony on January 15 for the first phase of his trade deal with Chin… https://t.co/lOgBzGCfyX",FALSE,147,NA,2019-12-31 17:15:01,TRUE,NA,"1212059595860008960",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",51,FALSE,FALSE,NA,NA
"308","Correction: An earlier version of this article and a tweet incorrectly said Illinois is the first state in the Midw… https://t.co/B7yql0lWXp",FALSE,134,"nytimes",2019-12-31 17:03:47,TRUE,"1212055874925137920","1212056769876365313","807095","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nytimes",22,FALSE,FALSE,NA,NA
"309","Here are some new laws taking effect around the U.S. on January 1:
–Texas will require gunshot wound kits in school… https://t.co/s6RLtJwFlc",FALSE,476,NA,2019-12-31 17:00:14,TRUE,NA,"1212055874925137920",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",160,FALSE,FALSE,NA,NA
"310","Corey Lewandowski, President Trump’s first 2016 campaign manager, said he would not run for U.S. Senate in New Hamp… https://t.co/WWVa5ebtFQ",FALSE,217,NA,2019-12-31 16:50:45,TRUE,NA,"1212053487917453313",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",48,FALSE,FALSE,NA,NA
"311","Our favorite visual stories from 2019 https://t.co/PCeqDuPZHZ",FALSE,168,NA,2019-12-31 05:00:07,FALSE,NA,"1211874654899576832",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",45,FALSE,FALSE,NA,NA
"312","In Opinion, 

Nita Lowey and David Harris write, ""We cannot allow this situation to become the “new normal,” as if… https://t.co/dFMyOROB67",FALSE,447,NA,2019-12-31 04:40:04,TRUE,NA,"1211869608258523137",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",141,FALSE,FALSE,NA,NA
"313","Gracie Gold's Olympic figure skating career was derailed by mental health struggles. Now, she's planning her comeba… https://t.co/bFHzuDDzro",FALSE,372,NA,2019-12-31 04:20:02,TRUE,NA,"1211864563727175682",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",49,FALSE,FALSE,NA,NA
"314","Streaming has exploded in India — home to 1.3 billion people and at least 30 companies offering video streaming ser… https://t.co/u9aw5Z7ut4",FALSE,164,NA,2019-12-31 04:00:05,TRUE,NA,"1211859544701374464",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",36,FALSE,FALSE,NA,NA
"315","Breaking News: The fallen Nissan chief Carlos Ghosn fled Japan for Lebanon, saying in a statement that he won't be… https://t.co/v0WMdeKGEo",FALSE,404,NA,2019-12-31 03:41:36,TRUE,NA,"1211854893532811268",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",285,FALSE,FALSE,NA,NA
"316","A judge has dismissed a high-profile lawsuit by a former national security aide to President Trump who had asked a… https://t.co/LxoiaRscED",FALSE,384,NA,2019-12-31 03:30:07,TRUE,NA,"1211852001782444035",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",165,FALSE,FALSE,NA,NA
"317","A 7-Eleven owner in Japan wants to do something unusual in his industry: take a day off. His fight with the company… https://t.co/Ab0jx8Yojl",FALSE,2104,NA,2019-12-31 03:20:03,TRUE,NA,"1211849471639904261",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",460,FALSE,FALSE,NA,NA
"318","Surprise inspections — prompted by the death of a pedestrian in Manhattan who was fatally struck by a piece of buil… https://t.co/8ZsGS6Z8RI",FALSE,223,NA,2019-12-31 03:00:08,TRUE,NA,"1211844460121858048",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",115,FALSE,FALSE,NA,NA
"319","Scholars had been searching for the manuscript for the first part of “Huckleberry Finn” for decades. Barbara Testa,… https://t.co/aKEwbbJO5f",FALSE,659,NA,2019-12-31 02:40:05,TRUE,NA,"1211839412700688385",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",211,FALSE,FALSE,NA,NA
"320","The 2010s were mostly a time of anguish and exasperation for New York City sports fans, @DanBarryNYT writes. Sure,… https://t.co/bBjIQkBR3u",FALSE,99,NA,2019-12-31 02:20:08,TRUE,NA,"1211834389891604480",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",21,FALSE,FALSE,NA,NA
"321","The population in the U.S. grew at its slowest rate in decades in 2019, new Census Bureau estimates show. The growt… https://t.co/tBLDB4sEi6",FALSE,329,NA,2019-12-31 02:10:07,TRUE,NA,"1211831870775812096",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",163,FALSE,FALSE,NA,NA
"322","A dispute over a racism accusation — a book was called a ""racist mess"" — and how it was handled have upended the ro… https://t.co/Rg9E8DDY1b",FALSE,156,NA,2019-12-31 02:05:08,TRUE,NA,"1211830615882027014",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",60,FALSE,FALSE,NA,NA
"323","Uber and Postmates have filed a lawsuit in federal court in California, seeking an injunction to prevent the state’… https://t.co/kMJ5sGsuxb",FALSE,103,NA,2019-12-31 01:50:05,TRUE,NA,"1211826828572270592",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",51,FALSE,FALSE,NA,NA
"324","A security breach that lasted for 23 days at Wyze Labs, which makes budget indoor security cameras, exposed the inf… https://t.co/rhDlCiiw2O",FALSE,154,NA,2019-12-31 01:40:07,TRUE,NA,"1211824319707439104",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",101,FALSE,FALSE,NA,NA
"325","Authorities have identified the gunman who opened fire at a Texas church on Sunday morning, killing 2 congregants b… https://t.co/9AGFo6Akdv",FALSE,121,NA,2019-12-31 01:30:11,TRUE,NA,"1211821822712438784",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",61,FALSE,FALSE,NA,NA
"326","An expected U.S. military withdrawal in Africa would lead the CIA and other agencies to reduce their presence, inte… https://t.co/xxZQK4xeEy",FALSE,222,NA,2019-12-31 01:20:03,TRUE,NA,"1211819272474972160",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",187,FALSE,FALSE,NA,NA
"327","A decade of American transformation, seen from above: Satellite imagery reveals both intimate details — a single ho… https://t.co/BuZm9oO81A",FALSE,324,NA,2019-12-31 01:10:07,TRUE,NA,"1211816771558227968",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",86,FALSE,FALSE,NA,NA
"328","U.S. Secretary of State Mike Pompeo plans to meet with President Volodymyr Zelensky of Ukraine in Kyiv on Friday, t… https://t.co/SwLmzQOoO9",FALSE,118,NA,2019-12-31 01:00:09,TRUE,NA,"1211814261498023943",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",66,FALSE,FALSE,NA,NA
"329","China is relocating Uighurs and other Muslim minorities to urban areas as part of a labor program. We obtained rare… https://t.co/33fscFpvL5",FALSE,892,NA,2019-12-31 00:40:07,TRUE,NA,"1211809222381461507",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",791,FALSE,FALSE,NA,NA
"330","Whether you're ringing in the new year with Champagne and caviar or with a lucky plate of black-eyed peas and green… https://t.co/LTVcGbCkNt",FALSE,140,NA,2019-12-31 00:20:07,TRUE,NA,"1211804190839918592",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",23,FALSE,FALSE,NA,NA
"331","In a since-deleted tweet, Ken Cuccinelli, a top Trump administration immigration official, drew a connection betwee… https://t.co/zSkLJBWQKE",FALSE,286,NA,2019-12-31 00:00:09,TRUE,NA,"1211799162645299203",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",188,FALSE,FALSE,NA,NA
"332","American airstrikes in Iraq over the weekend have made the U.S. the focus of public hostility there, reducing the h… https://t.co/vJhThhgbNb",FALSE,125,NA,2019-12-30 23:50:08,TRUE,NA,"1211796642040569857",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",72,FALSE,FALSE,NA,NA
"333","“This town is a slow-motion Chernobyl."" A New York Times analysis of 15 years of efforts to clean up Mexico’s most… https://t.co/ssjyRdInGE",FALSE,377,NA,2019-12-30 23:40:05,TRUE,NA,"1211794115479920641",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",190,FALSE,FALSE,NA,NA
"334","These oats, filled with nuttiness and depth, are perfect to bake up for a special occasion breakfast or brunch
https://t.co/wn7zxUddmg",FALSE,281,NA,2019-12-30 23:20:05,FALSE,NA,"1211789082893996033",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",38,FALSE,FALSE,NA,NA
"335","“I want to deal with characters who make you laugh, because they have something amusing about them in a wonderful,… https://t.co/kwHzIuG0z4",FALSE,262,NA,2019-12-30 23:00:06,TRUE,NA,"1211784052824518656",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",51,FALSE,FALSE,NA,NA
"336","“The streaming business has a problem on the horizon, and so does the music business. That doesn’t mean they can’t… https://t.co/EFPmeFlqbv",FALSE,164,NA,2019-12-30 22:40:03,TRUE,NA,"1211779006481227777",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",60,FALSE,FALSE,NA,NA
"337","“If theater weren’t already mocked enough for its hysteria and jazz hands, it now seems to be pop culture’s punchin… https://t.co/1BQL1NTnSY",FALSE,119,NA,2019-12-30 22:20:04,TRUE,NA,"1211773977196220417",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",23,FALSE,FALSE,NA,NA
"338","Carlos Ghosn, the former Nissan chairman facing corruption charges in Japan, abruptly left the country. It was uncl… https://t.co/tGkQX8LFKx",FALSE,204,NA,2019-12-30 22:02:07,TRUE,NA,"1211769461688225797",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",99,FALSE,FALSE,NA,NA
